Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,115500.0,118500.0,115500.0,117000.0,113773.609375,129817
2015-01-05,116500.0,117500.0,114500.0,115000.0,111828.7578125,218029
2015-01-06,112000.0,113000.0,110000.0,111000.0,107939.0703125,283326
2015-01-07,109500.0,112000.0,109000.0,110500.0,107452.8515625,170777
2015-01-08,111500.0,115000.0,111000.0,114000.0,110856.3359375,192137
2015-01-09,116500.0,117000.0,115000.0,115500.0,112314.96875,217970
2015-01-12,114500.0,117500.0,114000.0,116000.0,112801.1796875,110167
2015-01-13,115000.0,115500.0,113000.0,113500.0,110370.125,277240
2015-01-14,113500.0,116000.0,112000.0,112000.0,108911.484375,195093
2015-01-15,113500.0,114000.0,112000.0,113500.0,110370.125,133210
2015-01-16,113000.0,113000.0,109000.0,109500.0,106480.4296875,290994
2015-01-19,110500.0,112000.0,109500.0,110500.0,107452.8515625,172393
2015-01-20,111000.0,114000.0,110500.0,111500.0,108425.28125,222284
2015-01-21,112500.0,114500.0,111000.0,114500.0,111342.546875,211357
2015-01-22,116000.0,117000.0,114000.0,116000.0,112801.1796875,245919
2015-01-23,118500.0,125000.0,118000.0,125000.0,121553.0,625114
2015-01-26,127500.0,129000.0,123500.0,126500.0,123011.6328125,543185
2015-01-27,125000.0,128000.0,124000.0,127500.0,123984.0625,393394
2015-01-28,126000.0,129500.0,126000.0,128500.0,124956.484375,228877
2015-01-29,127500.0,128500.0,126000.0,126000.0,122525.421875,202421
2015-01-30,128500.0,131000.0,126500.0,129000.0,125442.6953125,331214
2015-02-02,129000.0,131500.0,128500.0,130500.0,126901.328125,195016
2015-02-03,131500.0,132000.0,129000.0,130000.0,126415.109375,168274
2015-02-04,131500.0,134000.0,130500.0,132500.0,128846.1796875,287294
2015-02-05,132000.0,132500.0,128500.0,128500.0,124956.484375,253994
2015-02-06,128500.0,133000.0,127000.0,133000.0,129332.3828125,227527
2015-02-09,133500.0,136000.0,132000.0,134000.0,130304.828125,281313
2015-02-10,133500.0,135500.0,132500.0,132500.0,128846.1796875,188862
2015-02-11,134000.0,135500.0,133000.0,134000.0,130304.828125,163823
2015-02-12,133000.0,133500.0,131000.0,133000.0,129332.3828125,166934
2015-02-13,133500.0,134000.0,130000.0,132000.0,128359.9609375,163557
2015-02-16,131000.0,133000.0,129000.0,129500.0,125928.9140625,232246
2015-02-17,130000.0,132000.0,129500.0,130000.0,126415.109375,147995
2015-02-23,131500.0,132500.0,128500.0,129000.0,125442.6953125,175404
2015-02-24,133000.0,136000.0,132000.0,133500.0,129818.6015625,440978
2015-02-25,134500.0,135500.0,132500.0,133000.0,129332.3828125,220894
2015-02-26,134000.0,138500.0,132500.0,137500.0,133708.296875,344781
2015-02-27,137500.0,138500.0,136500.0,136500.0,132735.875,223347
2015-03-02,138000.0,140500.0,137500.0,139000.0,135166.9375,425888
2015-03-03,140500.0,141000.0,138500.0,138500.0,134680.71875,229983
2015-03-04,138000.0,140000.0,136500.0,136500.0,132735.875,201941
2015-03-05,136000.0,139500.0,135500.0,138500.0,134680.71875,160380
2015-03-06,138000.0,140500.0,138000.0,140000.0,136139.34375,201152
2015-03-09,139000.0,141000.0,137500.0,137500.0,133708.296875,194334
2015-03-10,137500.0,137500.0,128500.0,130500.0,126901.328125,596885
2015-03-11,128000.0,133500.0,128000.0,132000.0,128359.9609375,307156
2015-03-12,132000.0,134500.0,132000.0,132500.0,128846.1796875,276974
2015-03-13,133500.0,134500.0,131500.0,132500.0,128846.1796875,142304
2015-03-16,133500.0,135500.0,132000.0,132000.0,128359.9609375,197362
2015-03-17,133000.0,138500.0,133000.0,137500.0,133708.296875,347385
2015-03-18,138000.0,140000.0,136500.0,137500.0,133708.296875,268913
2015-03-19,141000.0,141000.0,137000.0,137000.0,133222.09375,233884
2015-03-20,140000.0,143000.0,140000.0,142500.0,138570.421875,502430
2015-03-23,143500.0,145500.0,142000.0,145000.0,141001.46875,342500
2015-03-24,145000.0,146000.0,142500.0,143000.0,139056.640625,227224
2015-03-25,143000.0,145000.0,139500.0,140500.0,136625.578125,240031
2015-03-26,140000.0,144000.0,139500.0,141500.0,137597.984375,298421
2015-03-27,142000.0,142500.0,138500.0,139500.0,135653.15625,252908
2015-03-30,140500.0,144000.0,140000.0,143500.0,139542.828125,225316
2015-03-31,143500.0,143500.0,135000.0,136500.0,132735.875,579552
2015-04-01,135000.0,135500.0,131000.0,133000.0,129332.3828125,473833
2015-04-02,134500.0,135500.0,133500.0,134000.0,130304.828125,205165
2015-04-03,134000.0,135500.0,133000.0,135500.0,131763.453125,116707
2015-04-06,134500.0,135000.0,132000.0,132000.0,128359.9609375,168670
2015-04-07,133500.0,135000.0,132000.0,132500.0,128846.1796875,222712
2015-04-08,133500.0,134500.0,132000.0,132500.0,128846.1796875,200117
2015-04-09,133000.0,137000.0,132500.0,136500.0,132735.875,255442
2015-04-10,136500.0,137500.0,133500.0,134500.0,130791.0234375,309316
2015-04-13,135000.0,135500.0,133000.0,134500.0,130791.0234375,258462
2015-04-14,134500.0,141500.0,134000.0,141000.0,137111.78125,492058
2015-04-15,141500.0,142000.0,138500.0,141000.0,137111.78125,321247
2015-04-16,141500.0,142500.0,137000.0,139000.0,135166.9375,304314
2015-04-17,139000.0,139000.0,137000.0,137000.0,133222.09375,210736
2015-04-20,135500.0,137500.0,134500.0,135000.0,131277.234375,255781
2015-04-21,136000.0,137000.0,132000.0,132500.0,128846.1796875,354425
2015-04-22,133500.0,135000.0,131000.0,132500.0,128846.1796875,312256
2015-04-23,133500.0,134000.0,131500.0,133500.0,129818.6015625,296189
2015-04-24,133000.0,133500.0,130500.0,130500.0,126901.328125,331412
2015-04-27,130500.0,133000.0,129000.0,129500.0,125928.9140625,335664
2015-04-28,129500.0,130500.0,123500.0,126000.0,122525.421875,548028
2015-04-29,122500.0,123000.0,116500.0,118000.0,114746.0234375,1147808
2015-04-30,118000.0,121500.0,117000.0,120000.0,116690.875,396864
2015-05-04,120000.0,120500.0,117000.0,117000.0,113773.609375,278948
2015-05-06,115000.0,118500.0,114500.0,117000.0,113773.609375,290819
2015-05-07,116000.0,118000.0,116000.0,117500.0,114259.8203125,208579
2015-05-08,119500.0,120000.0,118000.0,118500.0,115232.2421875,203313
2015-05-11,119500.0,119500.0,116500.0,116500.0,113287.3984375,197870
2015-05-12,116500.0,117500.0,115500.0,116000.0,112801.1796875,183352
2015-05-13,118500.0,120500.0,117500.0,119500.0,116204.6640625,313721
2015-05-14,118500.0,122500.0,118500.0,121500.0,118149.5234375,315208
2015-05-15,122500.0,123500.0,120000.0,121500.0,118149.5234375,274876
2015-05-18,122000.0,123500.0,121500.0,123000.0,119608.1484375,232330
2015-05-19,124000.0,124500.0,122500.0,123500.0,120094.375,211731
2015-05-20,123500.0,124000.0,121000.0,121500.0,118149.5234375,212594
2015-05-21,121500.0,122500.0,118500.0,118500.0,115232.2421875,196532
2015-05-22,118500.0,122000.0,118500.0,122000.0,118635.71875,215448
2015-05-26,124000.0,128000.0,122500.0,126000.0,122525.421875,486755
2015-05-27,125500.0,127000.0,123500.0,125500.0,122039.2109375,411522
2015-05-28,126500.0,128000.0,124500.0,125000.0,121553.0,364464
2015-05-29,124500.0,126000.0,122500.0,122500.0,119121.9375,258838
2015-06-01,123000.0,125500.0,121000.0,124000.0,120580.5703125,226382
2015-06-02,123500.0,125500.0,122000.0,122000.0,118635.71875,157684
2015-06-03,122500.0,124500.0,122000.0,123000.0,119608.1484375,173539
2015-06-04,125000.0,125000.0,118500.0,119500.0,116204.6640625,266764
2015-06-05,118000.0,119000.0,115000.0,116000.0,112801.1796875,451811
2015-06-08,116000.0,117000.0,113500.0,113500.0,110370.125,293157
2015-06-09,114000.0,115500.0,111500.0,112500.0,109397.6953125,285594
2015-06-10,113000.0,114500.0,112500.0,113000.0,109883.9140625,202859
2015-06-11,113500.0,114500.0,112000.0,113500.0,110370.125,348355
2015-06-12,113500.0,117500.0,113000.0,113500.0,110370.125,267911
2015-06-15,113000.0,114500.0,112000.0,113000.0,109883.9140625,173039
2015-06-16,112500.0,116000.0,112000.0,115000.0,111828.7578125,354361
2015-06-17,116000.0,124000.0,116000.0,123000.0,119608.1484375,636942
2015-06-18,125000.0,126500.0,121500.0,122500.0,119121.9375,335507
2015-06-19,123000.0,124500.0,119000.0,119500.0,116204.6640625,249893
2015-06-22,119000.0,119000.0,116000.0,117000.0,113773.609375,186803
2015-06-23,118500.0,119500.0,116500.0,119000.0,115718.4609375,242150
2015-06-24,119000.0,120500.0,118000.0,119500.0,116204.6640625,149323
2015-06-25,119500.0,119500.0,116500.0,116500.0,113287.3984375,198493
2015-06-26,116500.0,117000.0,115000.0,116000.0,112801.1796875,174603
2015-06-29,115000.0,115000.0,112000.0,113500.0,110370.125,183490
2015-06-30,111500.0,113000.0,109000.0,111000.0,107939.0703125,379888
2015-07-01,112000.0,113500.0,111000.0,112500.0,109397.6953125,195277
2015-07-02,114000.0,114000.0,111500.0,113000.0,109883.9140625,217090
2015-07-03,112500.0,112500.0,110000.0,112500.0,109397.6953125,277264
2015-07-06,114500.0,118000.0,111500.0,111500.0,108425.28125,384321
2015-07-07,113000.0,113500.0,110500.0,112000.0,108911.484375,200396
2015-07-08,112000.0,112500.0,109000.0,109000.0,105994.21875,247011
2015-07-09,106500.0,108000.0,105000.0,108000.0,105021.7890625,261190
2015-07-10,108500.0,110000.0,107000.0,108500.0,105508.0078125,194390
2015-07-13,108500.0,110500.0,108500.0,110000.0,106966.6328125,114016
2015-07-14,111500.0,112000.0,108500.0,109500.0,106480.4296875,142893
2015-07-15,109500.0,110500.0,108000.0,109000.0,105994.21875,210808
2015-07-16,110500.0,113500.0,110000.0,111500.0,108425.28125,270950
2015-07-17,112500.0,112500.0,108000.0,108500.0,105508.0078125,291829
2015-07-20,109000.0,110000.0,106000.0,106500.0,103563.15625,249387
2015-07-21,106500.0,109000.0,106000.0,106500.0,103563.15625,347909
2015-07-22,106500.0,107000.0,99900.0,100000.0,97242.3984375,1295763
2015-07-23,100500.0,100500.0,99200.0,99600.0,96853.4375,295261
2015-07-24,98700.0,99100.0,96000.0,96000.0,93352.703125,521828
2015-07-27,92500.0,97600.0,92500.0,95900.0,93255.4609375,361584
2015-07-28,94800.0,97500.0,94600.0,95000.0,92380.28125,291681
2015-07-29,95200.0,97200.0,95200.0,95200.0,92574.765625,233438
2015-07-30,94900.0,96500.0,94500.0,94600.0,91991.3125,191964
2015-07-31,88200.0,90300.0,85700.0,85800.0,83433.9765625,1113034
2015-08-03,85600.0,86300.0,82100.0,82400.0,80127.7421875,1401999
2015-08-04,81700.0,84500.0,81700.0,83100.0,80808.4375,476830
2015-08-05,83200.0,85100.0,83200.0,83900.0,81586.375,263643
2015-08-06,84500.0,84900.0,83100.0,83400.0,81100.1640625,203618
2015-08-07,83300.0,84300.0,82600.0,82900.0,80613.953125,208690
2015-08-10,82800.0,82800.0,80400.0,80900.0,78669.1015625,275187
