Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,160500.0,174000.0,158500.0,171000.0,163625.015625,3083018
2015-01-05,177000.0,179500.0,145500.0,145500.0,139224.796875,6436987
2015-01-06,143000.0,147500.0,133500.0,138500.0,132526.703125,4596735
2015-01-07,139000.0,140500.0,135000.0,135500.0,129656.078125,1719259
2015-01-08,138000.0,140500.0,133000.0,135000.0,129177.6484375,1699199
2015-01-09,137500.0,153500.0,134000.0,150000.0,143530.71875,2971066
2015-01-12,149000.0,151500.0,142500.0,147500.0,141138.546875,1625748
2015-01-13,147000.0,149500.0,137000.0,138000.0,132048.25,2009453
2015-01-14,138000.0,141000.0,135500.0,137000.0,131091.390625,889108
2015-01-15,138000.0,144000.0,136500.0,140500.0,134440.46875,1167317
2015-01-16,139500.0,142000.0,135500.0,136000.0,130134.5234375,743075
2015-01-19,137000.0,138000.0,129500.0,131000.0,125350.15625,1115099
2015-01-20,132500.0,134500.0,131000.0,131500.0,125828.6015625,620532
2015-01-21,132500.0,133000.0,122000.0,124000.0,118652.0625,1413084
2015-01-22,123000.0,130000.0,122500.0,124000.0,118652.0625,876352
2015-01-23,128500.0,132500.0,126500.0,131000.0,125350.15625,1028487
2015-01-26,130500.0,134000.0,129000.0,129500.0,123914.8515625,492693
2015-01-27,131000.0,135000.0,130500.0,135000.0,129177.6484375,743513
2015-01-28,137000.0,143000.0,137000.0,140000.0,133962.0,1457183
2015-01-29,140500.0,142000.0,136500.0,137500.0,131569.84375,538392
2015-01-30,144000.0,146000.0,135500.0,136000.0,130134.5234375,919086
2015-02-02,135500.0,137000.0,134000.0,135000.0,129177.6484375,339084
2015-02-03,136500.0,139000.0,132500.0,138500.0,132526.703125,437428
2015-02-04,139500.0,140500.0,137500.0,137500.0,131569.84375,321206
2015-02-05,137500.0,138500.0,134000.0,136000.0,130134.5234375,270183
2015-02-06,138500.0,141500.0,136500.0,138500.0,132526.703125,500370
2015-02-09,139000.0,141000.0,138500.0,138500.0,132526.703125,346906
2015-02-10,138500.0,139000.0,136500.0,136500.0,130612.9609375,205298
2015-02-11,137000.0,140000.0,136500.0,140000.0,133962.0,299268
2015-02-12,141000.0,142500.0,139000.0,139000.0,133005.140625,262841
2015-02-13,140500.0,150000.0,139500.0,147500.0,141138.546875,1408559
2015-02-16,150000.0,153500.0,148000.0,151500.0,144966.03125,878719
2015-02-17,150500.0,151000.0,147000.0,147000.0,140660.109375,437959
2015-02-23,149000.0,150000.0,146500.0,149000.0,142573.859375,285637
2015-02-24,149500.0,156000.0,149000.0,155000.0,148315.078125,801969
2015-02-25,156500.0,160000.0,156000.0,156000.0,149271.953125,700578
2015-02-26,157000.0,159000.0,154000.0,158000.0,151185.6875,372015
2015-02-27,157500.0,162000.0,156000.0,162000.0,155013.1875,456798
2015-03-02,162500.0,163500.0,155000.0,159000.0,152142.5625,561515
2015-03-03,159000.0,160000.0,152000.0,155000.0,148315.078125,593735
2015-03-04,154000.0,157000.0,153500.0,155500.0,148793.515625,326457
2015-03-05,155500.0,156500.0,153000.0,155000.0,148315.078125,252821
2015-03-06,155000.0,159000.0,154000.0,159000.0,152142.5625,373985
2015-03-09,158000.0,166000.0,157000.0,164500.0,157405.359375,739332
2015-03-10,165000.0,166500.0,160000.0,165000.0,157883.796875,708860
2015-03-11,160000.0,164500.0,155500.0,161000.0,154056.296875,1249028
2015-03-12,162000.0,163500.0,155500.0,156500.0,149750.375,1789750
2015-03-13,156500.0,159000.0,153000.0,157500.0,150707.265625,588949
