Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,238500.0,239000.0,233000.0,234000.0,234000.0,265743
2020-01-03,234500.0,235500.0,231500.0,234000.0,234000.0,262330
2020-01-06,233000.0,234000.0,231000.0,231500.0,231500.0,225461
2020-01-07,232500.0,234000.0,231500.0,233000.0,233000.0,136767
2020-01-08,231500.0,233500.0,230000.0,232500.0,232500.0,278235
2020-01-09,231500.0,234000.0,230500.0,232000.0,232000.0,534218
2020-01-10,232000.0,233000.0,230500.0,231000.0,231000.0,197124
2020-01-13,231000.0,235000.0,231000.0,234500.0,234500.0,164096
2020-01-14,235500.0,237500.0,234000.0,236000.0,236000.0,240866
2020-01-15,235500.0,238000.0,234500.0,237500.0,237500.0,211141
2020-01-16,237000.0,238000.0,234500.0,236000.0,236000.0,221714
2020-01-17,236000.0,237500.0,233000.0,235000.0,235000.0,272364
2020-01-20,235500.0,237500.0,235000.0,236000.0,236000.0,240407
2020-01-21,236500.0,237000.0,235500.0,236500.0,236500.0,90895
2020-01-22,237000.0,238500.0,235500.0,238500.0,238500.0,145035
2020-01-23,238000.0,238000.0,235500.0,237000.0,237000.0,175821
2020-01-28,233500.0,233500.0,230500.0,232500.0,232500.0,319257
2020-01-29,232000.0,232500.0,231000.0,232500.0,232500.0,127679
2020-01-30,232500.0,232500.0,228500.0,229000.0,229000.0,279645
2020-01-31,230500.0,231500.0,228500.0,229500.0,229500.0,220742
2020-02-03,228500.0,229000.0,226000.0,226500.0,226500.0,203206
2020-02-04,227000.0,227500.0,224500.0,226500.0,226500.0,227378
2020-02-05,226500.0,226500.0,224500.0,225000.0,225000.0,211857
2020-02-06,226000.0,230500.0,226000.0,229000.0,229000.0,252885
2020-02-07,229500.0,230000.0,226500.0,228500.0,228500.0,219283
2020-02-10,226000.0,226500.0,224000.0,225000.0,225000.0,211696
2020-02-11,225000.0,226000.0,223000.0,223500.0,223500.0,306497
2020-02-12,223500.0,226500.0,222000.0,226500.0,226500.0,252165
2020-02-13,226500.0,232500.0,226500.0,228500.0,228500.0,400126
2020-02-14,228500.0,231000.0,226500.0,227500.0,227500.0,183907
2020-02-17,227500.0,229500.0,227500.0,228000.0,228000.0,102123
2020-02-18,227000.0,227000.0,225000.0,226000.0,226000.0,164174
2020-02-19,227500.0,227500.0,223500.0,225000.0,225000.0,171576
2020-02-20,225000.0,225500.0,222000.0,222000.0,222000.0,195361
2020-02-21,221000.0,221500.0,218000.0,219500.0,219500.0,221992
2020-02-24,215500.0,218500.0,213000.0,217500.0,217500.0,330240
2020-02-25,217000.0,218500.0,215500.0,217500.0,217500.0,230733
2020-02-26,217500.0,217500.0,214500.0,216000.0,216000.0,226926
2020-02-27,215500.0,217000.0,214500.0,217000.0,217000.0,168477
2020-02-28,216500.0,218500.0,210500.0,212500.0,212500.0,301784
2020-03-02,213000.0,213000.0,208000.0,208000.0,208000.0,291418
2020-03-03,210000.0,211000.0,206500.0,207000.0,207000.0,224882
2020-03-04,209500.0,219500.0,208000.0,219500.0,219500.0,353005
2020-03-05,220500.0,224500.0,219500.0,221500.0,221500.0,373464
2020-03-06,219500.0,223000.0,219500.0,222500.0,222500.0,390707
2020-03-09,222500.0,222500.0,222500.0,222500.0,222500.0,0
2020-03-10,219000.0,219000.0,216500.0,218500.0,218500.0,207340
2020-03-11,216000.0,219500.0,214500.0,217500.0,217500.0,248264
2020-03-12,217500.0,217500.0,217500.0,217500.0,217500.0,0
2020-03-13,199000.0,202000.0,190000.0,197000.0,197000.0,670552
2020-03-16,198500.0,199500.0,192000.0,193000.0,193000.0,360423
2020-03-17,187000.0,191500.0,184500.0,187500.0,187500.0,426215
2020-03-18,189500.0,190500.0,180000.0,180000.0,180000.0,278157
2020-03-19,180000.0,182500.0,165000.0,173000.0,173000.0,575925
2020-03-20,175000.0,178500.0,171000.0,175000.0,175000.0,403851
2020-03-23,166000.0,170500.0,164000.0,165500.0,165500.0,341417
2020-03-24,167500.0,171500.0,164500.0,171000.0,171000.0,417692
2020-03-25,174000.0,178500.0,173000.0,174500.0,174500.0,690024
2020-03-26,173500.0,176000.0,170500.0,173000.0,173000.0,680107
2020-03-27,179000.0,180500.0,173000.0,176500.0,176500.0,524568
2020-03-30,173000.0,178000.0,170000.0,176000.0,176000.0,386801
2020-03-31,178500.0,181000.0,175500.0,177000.0,177000.0,993798
2020-04-01,177500.0,182500.0,174000.0,175000.0,175000.0,549624
2020-04-02,176500.0,182000.0,173000.0,182000.0,182000.0,458271
2020-04-03,182000.0,183500.0,180000.0,183000.0,183000.0,385855
2020-04-06,184000.0,191000.0,183500.0,190500.0,190500.0,417491
2020-04-07,193500.0,195500.0,187500.0,190500.0,190500.0,365459
2020-04-08,192000.0,199000.0,189000.0,194000.0,194000.0,536169
2020-04-09,197500.0,198500.0,192000.0,193500.0,193500.0,379481
2020-04-10,193500.0,196000.0,193000.0,194000.0,194000.0,195673
2020-04-13,194000.0,194000.0,189500.0,190000.0,190000.0,240625
2020-04-14,192500.0,196500.0,192000.0,196000.0,196000.0,270715
2020-04-16,190000.0,196500.0,189500.0,196500.0,196500.0,400946
2020-04-17,197000.0,201500.0,197000.0,199000.0,199000.0,279720
2020-04-20,200000.0,204500.0,200000.0,203500.0,203500.0,340368
2020-04-21,203000.0,209500.0,201500.0,209500.0,209500.0,507880
2020-04-22,206500.0,214500.0,206000.0,214500.0,214500.0,446614
2020-04-23,214500.0,220000.0,213000.0,215500.0,215500.0,320469
2020-04-24,211500.0,214500.0,209000.0,209500.0,209500.0,290083
2020-04-27,209500.0,215000.0,208500.0,213000.0,213000.0,239588
2020-04-28,212500.0,217000.0,212500.0,213000.0,213000.0,230434
2020-04-29,213000.0,215000.0,211500.0,211500.0,211500.0,285877
2020-05-04,207000.0,211000.0,205500.0,208500.0,208500.0,311878
2020-05-06,208500.0,210000.0,205000.0,206500.0,206500.0,301863
2020-05-07,205000.0,208000.0,203500.0,207000.0,207000.0,262232
2020-05-08,208500.0,211500.0,206000.0,207000.0,207000.0,251268
2020-05-11,207500.0,209000.0,205000.0,205000.0,205000.0,229714
2020-05-12,205000.0,212500.0,204500.0,210000.0,210000.0,319403
2020-05-13,210000.0,212500.0,206000.0,206500.0,206500.0,297218
2020-05-14,206500.0,208000.0,205000.0,207000.0,207000.0,265261
2020-05-15,206000.0,206500.0,204000.0,204000.0,204000.0,304146
2020-05-18,205000.0,208000.0,204500.0,205500.0,205500.0,239427
2020-05-19,208000.0,210000.0,208000.0,209000.0,209000.0,243581
2020-05-20,209000.0,213000.0,208500.0,211500.0,211500.0,246227
2020-05-21,214500.0,215000.0,212500.0,213000.0,213000.0,230542
2020-05-22,214500.0,214500.0,208000.0,208500.0,208500.0,241670
2020-05-25,210000.0,212500.0,209000.0,212000.0,212000.0,170965
2020-05-26,211500.0,213000.0,209500.0,212000.0,212000.0,225724
2020-05-27,212000.0,213000.0,210000.0,210000.0,210000.0,301224
2020-05-28,210000.0,213000.0,209500.0,212000.0,212000.0,277022
2020-05-29,211000.0,218500.0,211000.0,216000.0,216000.0,466946
2020-06-01,217000.0,225000.0,217000.0,224500.0,224500.0,424075
2020-06-02,224000.0,226500.0,222000.0,225000.0,225000.0,328734
2020-06-03,226500.0,232000.0,225500.0,230000.0,230000.0,366533
2020-06-04,232000.0,233000.0,226000.0,227000.0,227000.0,350089
2020-06-05,225000.0,226500.0,222000.0,223500.0,223500.0,309300
2020-06-08,225500.0,226500.0,222500.0,222500.0,222500.0,248567
2020-06-09,223000.0,225000.0,220000.0,221000.0,221000.0,208905
2020-06-10,221000.0,222500.0,219000.0,219000.0,219000.0,255142
2020-06-11,218000.0,219500.0,213000.0,215000.0,215000.0,450027
2020-06-12,208000.0,209500.0,206000.0,208500.0,208500.0,461453
2020-06-15,208000.0,211500.0,201000.0,201000.0,201000.0,421888
2020-06-16,204000.0,209500.0,203500.0,209000.0,209000.0,351512
2020-06-17,207500.0,209500.0,205000.0,207000.0,207000.0,342902
2020-06-18,205500.0,208000.0,204000.0,205500.0,205500.0,260278
2020-06-19,207500.0,208000.0,205000.0,206000.0,206000.0,243216
2020-06-22,205500.0,209500.0,205000.0,206500.0,206500.0,238220
2020-06-23,207000.0,208500.0,205000.0,205500.0,205500.0,290774
2020-06-24,206500.0,207000.0,205000.0,205500.0,205500.0,217711
2020-06-25,205000.0,207000.0,203000.0,203000.0,203000.0,249665
2020-06-26,204000.0,211000.0,203000.0,208500.0,208500.0,308368
2020-06-29,204500.0,209000.0,203000.0,207000.0,207000.0,314859
