,Data,open,high,low,close,adj_close,volume,close_ma5,volume_ma5,close_ma10,volume_ma10,close_ma20,volume_ma20,close_ma60,volume_ma60,close_ma120,volume_ma120,open_lastclose_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio
15,2015-01-22,21580.0,21780.0,21260.0,21300.0,5.960862636566162,1862850.0,20932.0,1436020.0,20724.0,1768380.0,,,,,,,0.013145539906103286,0.022535211267605635,-0.0018779342723004694,-0.012974976830398516,-0.06862156892155392,0.01758073762660042,0.2972312363337558,0.027793862188766647,0.05342177586265395,,,,,,
16,2015-01-23,21460.0,21580.0,21180.0,21460.0,6.005638122558594,1399200.0,21144.0,1537180.0,20824.0,1741320.0,,,,,,,0.0,0.005591798695246971,-0.0130475302889096,0.007511737089201878,-0.24889282550930025,0.01494513810064321,-0.0897617715557059,0.03054168267383788,-0.1964716422024671,,,,,,
17,2015-01-26,20880.0,21420.0,20840.0,21360.0,5.977653980255127,1410550.0,21292.0,1734320.0,20910.0,1755445.0,,,,,,,-0.02247191011235955,0.0028089887640449437,-0.024344569288389514,-0.004659832246039142,0.00811177815894797,0.0031936877700544804,-0.18668411827113796,0.021520803443328552,-0.19647154994887336,,,,,,
18,2015-01-27,21160.0,21500.0,20940.0,21260.0,5.949668884277344,1211200.0,21392.0,1576780.0,20986.0,1617620.0,,,,,,,-0.004703668861712135,0.011288805268109126,-0.015051740357478834,-0.0046816479400749065,-0.14132785083832547,-0.0061705310396409875,-0.2318522558632149,0.013056323263127799,-0.25124565720008407,,,,,,
19,2015-01-28,20960.0,21340.0,20900.0,21140.0,5.9160871505737305,1051250.0,21304.0,1387010.0,21044.0,1444245.0,,,,,,,-0.008514664143803218,0.00946073793755913,-0.011352885525070956,-0.005644402634054563,-0.1320591149273448,-0.007698084866691701,-0.24207467862524423,0.0045618703668504085,-0.27211103379274293,,,,,,
20,2015-01-29,21200.0,21440.0,20980.0,21320.0,5.966460704803467,1464650.0,21308.0,1307370.0,21120.0,1371695.0,20744.0,1558850.0,,,,,-0.005628517823639775,0.005628517823639775,-0.01594746716697936,0.008514664143803218,0.3932461355529132,0.0005631687629059508,0.12030259222714304,0.00946969696969697,0.06776652244121324,0.027767065175472425,-0.06042916252365526,,,,
21,2015-01-30,21360.0,21640.0,21100.0,21320.0,5.966460704803467,1544300.0,21280.0,1336390.0,21212.0,1436785.0,20794.0,1588955.0,,,,,0.001876172607879925,0.0150093808630394,-0.010318949343339587,0.0,0.05438159287201721,0.0018796992481203006,0.15557584238134078,0.005091457665472374,0.07483026340057837,0.025295758391843802,-0.028103376118266406,,,,
22,2015-02-02,21020.0,21240.0,21020.0,21200.0,5.932877540588379,1008050.0,21248.0,1255890.0,21270.0,1495105.0,20843.0,1598527.5,,,,,-0.008490566037735849,0.0018867924528301887,-0.008490566037735849,-0.005628517823639775,-0.3472447063394418,-0.002259036144578313,-0.19734212391212605,-0.003291020216267043,-0.32576641774323545,0.01712805258360121,-0.36938839025290465,,,,
23,2015-02-03,21300.0,21300.0,20760.0,21060.0,5.893698215484619,1099450.0,21208.0,1233540.0,21300.0,1405160.0,20891.0,1537600.0,,,,,0.011396011396011397,0.011396011396011397,-0.014245014245014245,-0.006603773584905661,0.09067010564952135,-0.006978498679743493,-0.10870340645621544,-0.011267605633802818,-0.21756241282131572,0.008089607965152458,-0.284957075962539,,,,
24,2015-02-04,21780.0,21780.0,21400.0,21540.0,6.028027534484863,1872750.0,21288.0,1397840.0,21296.0,1392425.0,20967.0,1570805.0,,,,,0.011142061281337047,0.011142061281337047,-0.0064995357474466105,0.022792022792022793,0.7033516758379189,0.011837655016910935,0.33974560750872773,0.01145755071374906,0.3449557426791389,0.027328659321791387,0.19222309580119748,,,,
25,2015-02-05,21320.0,21500.0,21060.0,21220.0,5.938475131988525,1332200.0,21268.0,1371350.0,21288.0,1339360.0,21006.0,1553870.0,,,,,0.00471253534401508,0.013195098963242224,-0.007540056550424128,-0.014856081708449397,-0.28863970097450276,-0.002256911792364115,-0.028548510591752653,-0.0031942878617061254,-0.005345836817584518,0.010187565457488336,-0.14265672160476744,,,,
26,2015-02-06,21440.0,21520.0,21160.0,21400.0,5.988846778869629,1349700.0,21284.0,1332430.0,21282.0,1334410.0,21053.0,1537865.0,,,,,0.001869158878504673,0.005607476635514018,-0.011214953271028037,0.008482563619227144,0.013136165740879748,0.0054501033640293175,0.01296128126805911,0.005544591673714876,0.011458247465171875,0.01648221156129768,-0.12235469303222324,,,,
27,2015-02-09,21520.0,21860.0,21300.0,21660.0,6.061609745025635,914500.0,21376.0,1313720.0,21312.0,1284805.0,21111.0,1520125.0,,,,,-0.006463527239150508,0.009233610341643583,-0.01662049861495845,0.012149532710280374,-0.3224420241535156,0.013285928143712575,-0.3038851505648083,0.01632882882882883,-0.28821883476480864,0.0260054000284212,-0.39840473645259433,,,,
28,2015-02-10,21360.0,21540.0,21320.0,21420.0,5.994445323944092,1076550.0,21448.0,1309140.0,21328.0,1271340.0,21157.0,1444480.0,,,,,-0.0028011204481792717,0.0056022408963585435,-0.004668534080298786,-0.0110803324099723,0.17720065609622745,-0.0013054830287206266,-0.17766625418213483,0.00431357839459865,-0.15321629147199017,0.012430873942430401,-0.25471449933540097,,,,
29,2015-02-11,21180.0,21380.0,20580.0,20680.0,5.787354469299316,1928800.0,21276.0,1320350.0,21282.0,1359095.0,21163.0,1401670.0,,,,,0.024177949709864602,0.033849129593810444,-0.004835589941972921,-0.03454715219421102,0.7916492499187219,-0.028012784357962024,0.46082478130798654,-0.028286815148952166,0.4191796747100092,-0.022822851202570524,0.37607282741301445,,,,
30,2015-02-12,20600.0,20860.0,20600.0,20860.0,5.837728023529053,755400.0,21204.0,1204990.0,21236.0,1288170.0,21178.0,1329932.5,,,,,-0.012464046021093002,0.0,-0.012464046021093002,0.008704061895551257,-0.6083575279966819,-0.01622335408413507,-0.373106830762081,-0.017705782633264267,-0.41358671603903213,-0.015015582207951648,-0.43200124818364843,,,,
31,2015-02-13,20900.0,21020.0,20760.0,21020.0,5.882503509521484,1552850.0,21128.0,1245620.0,21206.0,1289025.0,21209.0,1362905.0,,,,,-0.005708848715509039,0.0,-0.012369172216936251,0.007670182166826462,1.055665872385491,-0.0051117001135933355,0.24664825548722724,-0.008771102518155239,0.20467019646632145,-0.008911311235796124,0.13936774756861264,,,,
32,2015-02-16,20900.0,20960.0,20740.0,20940.0,5.860116481781006,564000.0,20984.0,1175520.0,21180.0,1244620.0,21225.0,1369862.5,,,,,-0.0019102196752626551,0.0009551098376313276,-0.009551098376313277,-0.003805899143672693,-0.6367968573912484,-0.0020968356843309188,-0.5202123315639037,-0.0113314447592068,-0.5468496408542366,-0.01342756183745583,-0.5882798456049421,,,,
33,2015-02-17,20900.0,20940.0,20780.0,20800.0,5.82093620300293,620800.0,20860.0,1084370.0,21154.0,1196755.0,21227.0,1300957.5,,,,,0.004807692307692308,0.006730769230769231,-0.0009615384615384616,-0.0066857688634192934,0.10070921985815603,-0.0028763183125599234,-0.4275016830048784,-0.01673442374964546,-0.4812639178445045,-0.020115890139916145,-0.5228130050366749,,,,
34,2015-02-23,20600.0,20920.0,20600.0,20840.0,5.8321309089660645,1441600.0,20892.0,986930.0,21084.0,1153640.0,21190.0,1273032.5,,,,,-0.011516314779270634,0.003838771593090211,-0.011516314779270634,0.0019230769230769232,1.3221649484536082,-0.002488991001340226,0.4606912344340531,-0.011572756592676911,0.24960993030754827,-0.01651722510618216,0.13241413710961816,,,,
35,2015-02-24,21040.0,21220.0,20960.0,21120.0,5.910489082336426,2058200.0,20944.0,1247490.0,21074.0,1226240.0,21181.0,1282800.0,,,,,-0.003787878787878788,0.004734848484848485,-0.007575757575757576,0.013435700575815739,0.42771920088790233,0.008403361344537815,0.6498729448733056,0.0021827844737591345,0.678464248434238,-0.002879939568481186,0.6044589959463673,,,,
36,2015-02-25,21140.0,21580.0,21140.0,21580.0,6.03922176361084,2424750.0,21056.0,1421870.0,21092.0,1333745.0,21187.0,1334077.5,,,,,-0.020389249304911955,0.0,-0.020389249304911955,0.021780303030303032,0.17809250801671364,0.02488601823708207,0.705324678064802,0.023136734306846197,0.8180011921319292,0.01854911030348799,0.8175480809773046,,,,
37,2015-02-26,21580.0,21580.0,21080.0,21360.0,5.977653980255127,733550.0,21140.0,1455780.0,21062.0,1315650.0,21187.0,1300227.5,,,,,0.010299625468164793,0.010299625468164793,-0.013108614232209739,-0.010194624652455977,-0.6974739663882874,0.010406811731315043,-0.49611204989764934,0.014148703826797076,-0.4424428989472884,0.008165384433850946,-0.43582949906843227,,,,
38,2015-02-27,21340.0,21340.0,20960.0,20960.0,5.865712642669678,1630550.0,21172.0,1657730.0,21016.0,1371050.0,21172.0,1321195.0,,,,,0.01812977099236641,0.01812977099236641,0.0,-0.018726591760299626,1.2228205302978665,-0.010013225014169657,-0.016395914895670587,-0.0026646364674533687,0.1892709966813756,-0.010013225014169657,0.23414787370524412,,,,
39,2015-03-02,21040.0,21540.0,20980.0,21300.0,5.960862636566162,2680000.0,21264.0,1905410.0,21078.0,1446170.0,21180.0,1402632.5,,,,,-0.012206572769953052,0.011267605633802818,-0.015023474178403756,0.016221374045801526,0.6436171843856368,0.001693002257336343,0.406521431083074,0.01053230856817535,0.8531707890496968,0.0056657223796034,0.9106929291885081,,,,
40,2015-03-03,21840.0,22180.0,21640.0,21840.0,6.111982822418213,4356700.0,21408.0,2365110.0,21176.0,1806300.0,21206.0,1547235.0,,,,,0.0,0.015567765567765568,-0.009157509157509158,0.02535211267605634,0.625634328358209,0.020179372197309416,0.8420707704927044,0.03135625236116358,1.4119470741294358,0.029897198905970007,1.8157972124467194,,,,
41,2015-03-04,22000.0,22020.0,21820.0,22000.0,6.1567583084106445,1706000.0,21492.0,2221360.0,21274.0,1821615.0,21240.0,1555320.0,,,,,0.0,0.0009090909090909091,-0.008181818181818182,0.007326007326007326,-0.6084192163793697,0.02363670202866183,-0.23200201678251162,0.03412616339193381,-0.06346840578278067,0.035781544256120526,0.09688038474397552,,,,
42,2015-03-05,22000.0,22020.0,21700.0,21700.0,6.072803974151611,1265900.0,21560.0,2327830.0,21350.0,1891805.0,21265.0,1568212.5,,,,,0.013824884792626729,0.014746543778801843,0.0,-0.013636363636363636,-0.25797186400937866,0.006493506493506494,-0.45618881103860676,0.01639344262295082,-0.33085069549980045,0.020456148600987538,-0.19277521381828036,,,,
43,2015-03-06,22040.0,22060.0,21780.0,22060.0,6.1735520362854,878850.0,21780.0,2177490.0,21476.0,1917610.0,21315.0,1557182.5,,,,,-0.0009066183136899365,0.0,-0.012692656391659111,0.016589861751152075,-0.3057508491981989,0.012855831037649219,-0.5963930948018131,0.027193145837213634,-0.5416951309181742,0.03495191179920244,-0.4356152859411148,,,,
44,2015-03-09,21740.0,21960.0,21660.0,21700.0,6.072803974151611,880300.0,21860.0,1817550.0,21562.0,1861480.0,21323.0,1507560.0,,,,,0.0018433179723502304,0.011981566820276499,-0.0018433179723502304,-0.016319129646418858,0.0016498833703134778,-0.007319304666056725,-0.5156666941762262,0.006400148409238475,-0.5270967187399274,0.01768043896262252,-0.41607630873729734,,,,
45,2015-03-10,21800.0,22000.0,21560.0,21560.0,6.033623695373535,1142300.0,21804.0,1174670.0,21606.0,1769890.0,21340.0,1498065.0,,,,,0.011131725417439703,0.02040816326530612,0.0,-0.0064516129032258064,0.29762580938316485,-0.011190607228031554,-0.027556675491840262,-0.0021290382301212625,-0.35459265830079834,0.010309278350515464,-0.23748301976215985,,,,
46,2015-03-11,21600.0,22300.0,21560.0,22060.0,6.1735520362854,2124800.0,21816.0,1258430.0,21654.0,1739895.0,21373.0,1536820.0,,,,,-0.02085222121486854,0.010879419764279238,-0.022665457842248413,0.023191094619666047,0.8601068020660072,0.011184451778511184,0.6884530724792003,0.01874942273944768,0.2212231197859641,0.03214335844289524,0.3825952291094598,,,,
47,2015-03-12,22200.0,22480.0,22140.0,22280.0,6.2351179122924805,1612450.0,21932.0,1327740.0,21746.0,1827785.0,21404.0,1571717.5,,,,,-0.003590664272890485,0.008976660682226212,-0.0062836624775583485,0.009972801450589302,-0.2411285768072289,0.01586722597118366,0.21443204241794328,0.024556240228087924,-0.11781199648755188,0.04092692954587927,0.025915916823474956,,,,
48,2015-03-13,22280.0,22800.0,22280.0,22600.0,6.324671268463135,1036150.0,22040.0,1359200.0,21910.0,1768345.0,21463.0,1569697.5,,,,,-0.01415929203539823,0.008849557522123894,-0.01415929203539823,0.01436265709156194,-0.3574064312071692,0.025408348457350273,-0.2376765744555621,0.0314924691921497,-0.4140566461861232,0.05297488701486279,-0.33990466315962153,,,,
49,2015-03-16,22620.0,22880.0,22360.0,22360.0,6.25750732421875,1599500.0,22172.0,1503040.0,22016.0,1660295.0,21547.0,1553232.5,,,,,0.011627906976744186,0.023255813953488372,0.0,-0.010619469026548672,0.5436954108961057,0.00847916290817247,0.06417660208643815,0.015625,-0.0366169867403082,0.037731470738385856,0.029787877861170174,,,,
50,2015-03-17,22560.0,22700.0,22440.0,22460.0,6.285492420196533,1535700.0,22352.0,1581720.0,22078.0,1378195.0,21627.0,1592247.5,,,,,0.004452359750667854,0.01068566340160285,-0.0008904719501335708,0.004472271914132379,-0.03988746483276024,0.004831782390837509,-0.029094909339200364,0.017302291874263975,0.11428353752553158,0.03851666897859157,-0.03551426521316567,,,,
51,2015-03-18,22340.0,22680.0,22340.0,22560.0,6.313477516174316,1467950.0,22452.0,1450350.0,22134.0,1354390.0,21704.0,1588002.5,,,,,-0.00975177304964539,0.005319148936170213,-0.00975177304964539,0.004452359750667854,-0.04411668945757635,0.004810261892036344,0.012135001896094046,0.01924640824071564,0.08384586418978285,0.03943973461113159,-0.07559969206597597,,,,
52,2015-03-19,22620.0,22660.0,22180.0,22340.0,6.251909255981445,1453950.0,22464.0,1418650.0,22198.0,1373195.0,21774.0,1632500.0,,,,,0.012533572068039392,0.01432408236347359,-0.007162041181736795,-0.00975177304964539,-0.009537109574576791,-0.00551994301994302,0.024882811123250977,0.006396972700243265,0.05880810809826718,0.02599430513456416,-0.10937212863705972,,,,
53,2015-03-20,22140.0,22340.0,21840.0,21900.0,6.128774642944336,1504150.0,22324.0,1512250.0,22182.0,1435725.0,21829.0,1676667.5,,,,,0.010958904109589041,0.02009132420091324,-0.0027397260273972603,-0.019695613249776187,0.03452663434093332,-0.01899301200501702,-0.00535625723260043,-0.01271301054909386,0.04765884831705236,0.0032525539420037563,-0.10289309001337474,,,,
54,2015-03-23,21900.0,22120.0,21880.0,22100.0,6.184744358062744,799100.0,22272.0,1352170.0,22222.0,1427605.0,21892.0,1644542.5,,,,,-0.00904977375565611,0.0009049773755656109,-0.009954751131221719,0.0091324200913242,-0.46873649569524317,-0.0077227011494252875,-0.4090240132527715,-0.0054900549005490054,-0.44025133002476174,0.009501187648456057,-0.5140897848489777,,,,
55,2015-03-24,21780.0,22100.0,21740.0,22100.0,6.184744358062744,1087500.0,22200.0,1262530.0,22276.0,1422125.0,21941.0,1596007.5,,,,,-0.014479638009049774,0.0,-0.016289592760180997,0.0,0.36090601927168064,-0.0045045045045045045,-0.13863432948127966,-0.007900879870712875,-0.23529928803726818,0.007246707078073014,-0.31861222456661387,,,,
56,2015-03-25,22100.0,22260.0,21920.0,22260.0,6.229521751403809,827550.0,22140.0,1134450.0,22296.0,1292400.0,21975.0,1516147.5,,,,,-0.0071877807726864335,0.0,-0.015274034141958671,0.007239819004524887,-0.2390344827586207,0.005420054200542005,-0.27052756842522807,-0.0016146393972012918,-0.35967966573816157,0.012969283276450512,-0.4541757975394874,,,,
57,2015-03-26,21800.0,21940.0,21640.0,21780.0,6.095191955566406,1452150.0,22028.0,1134090.0,22246.0,1276370.0,21996.0,1552077.5,,,,,0.0009182736455463728,0.0073461891643709825,-0.006427915518824609,-0.0215633423180593,0.754758020663404,-0.011258398402033775,0.280453932227601,-0.020947586082891306,0.13771868658774494,-0.009819967266775777,-0.06438306076855053,,,,
58,2015-03-27,21380.0,21820.0,21380.0,21660.0,6.061609745025635,1034400.0,21980.0,1040140.0,22152.0,1276195.0,22031.0,1522270.0,,,,,-0.012927054478301015,0.007386888273314866,-0.012927054478301015,-0.005509641873278237,-0.28767689288296666,-0.014558689717925387,-0.005518487895860172,-0.022210184182015168,-0.189465559730292,-0.016839907403204575,-0.320488481018479,,,,
59,2015-03-30,22100.0,22160.0,21660.0,21740.0,6.083998203277588,879700.0,21908.0,1056260.0,22090.0,1204215.0,22053.0,1432255.0,,,,,0.01655933762649494,0.019319227230910764,-0.0036798528058877645,0.003693444136657433,-0.1495552977571539,-0.00766843162315136,-0.1671558139094541,-0.015844273426889995,-0.2694826090025452,-0.014193080306534258,-0.3857937308649647,,,,
60,2015-03-31,21840.0,22080.0,21800.0,22080.0,6.179147720336914,1553600.0,21904.0,1149480.0,22052.0,1206005.0,22065.0,1292100.0,21338.333333333332,1466061.6666666667,,,-0.010869565217391304,0.0,-0.012681159420289856,0.015639374425023,0.7660566102080255,0.008035062089116142,0.351567665379128,0.001269726101940867,0.2882201980920477,0.0006798096532970768,0.20238371643061684,0.034757478715926014,0.05970985758898267,,
61,2015-04-01,22000.0,22000.0,21720.0,21760.0,6.089595794677734,787000.0,21804.0,1141370.0,21972.0,1137910.0,22053.0,1246150.0,21362.333333333332,1463475.0,,,0.011029411764705883,0.011029411764705883,-0.001838235294117647,-0.014492753623188406,-0.4934346035015448,-0.002017978352595854,-0.31047775918413834,-0.009648643728381576,-0.3083811549243789,-0.013286174216659865,-0.3684548409100028,0.018615319799647412,-0.46223884931413245,,
62,2015-04-02,21960.0,21960.0,21800.0,21820.0,6.106387615203857,382950.0,21812.0,927530.0,21920.0,1030810.0,22059.0,1202002.5,21389.0,1456247.5,,,0.006416131989000917,0.006416131989000917,-0.0009165902841429881,0.0027573529411764708,-0.5134053367217281,0.00036677058499908307,-0.5871292572746973,-0.004562043795620438,-0.6284960370970402,-0.010834579990026747,-0.681406652648393,0.020150544672495208,-0.7370295914671098,,
63,2015-04-03,21800.0,21980.0,21720.0,21960.0,6.145565986633301,834250.0,21872.0,887500.0,21926.0,963820.0,22054.0,1199772.5,21420.0,1431518.3333333333,,,-0.007285974499089253,0.0009107468123861566,-0.01092896174863388,0.006416131989000917,1.1784828306567436,0.004023408924652524,-0.06,0.0015506704369241996,-0.1344338154427175,-0.00426226534868958,-0.3046598417616673,0.025210084033613446,-0.4172271632334432,,
64,2015-04-06,21960.0,22740.0,21880.0,22680.0,6.3470587730407715,707250.0,22060.0,853010.0,21984.0,954635.0,22103.0,1191120.0,21464.333333333332,1423161.6666666667,,,-0.031746031746031744,0.0026455026455026454,-0.03527336860670194,0.03278688524590164,-0.1522325442013785,0.028105167724388033,-0.17087724645666522,0.03165938864628821,-0.2591409282081633,0.026105053612631768,-0.4062311102155954,0.056636590933797214,-0.5030431070726329,,
65,2015-04-07,23000.0,23080.0,22860.0,22940.0,6.419821739196777,2527650.0,22232.0,1047820.0,22068.0,1098650.0,22172.0,1260387.5,21506.0,1437440.8333333333,,,0.0026155187445510027,0.006102877070619006,-0.0034873583260680036,0.01146384479717813,2.5739130434782607,0.03184598776538323,1.4122940963142525,0.0395142287475077,1.3006872070268056,0.03463828251849179,1.0054546716783528,0.0666790663070771,0.7584375936632755,,
66,2015-04-08,22940.0,23380.0,22860.0,23320.0,6.5261640548706055,1541900.0,22544.0,1198800.0,22174.0,1170085.0,22235.0,1231242.5,21553.666666666668,1435309.1666666667,,,-0.016295025728987993,0.002572898799313894,-0.01972555746140652,0.016564952048823016,-0.3899867465827943,0.03442157558552165,0.2862028695362029,0.051682150266077385,0.3177675126166048,0.04879694175848887,0.25231219682556444,0.0819504801967182,0.07426332654230702,,
67,2015-04-09,23060.0,23240.0,22920.0,22980.0,6.431015491485596,1592300.0,22776.0,1440670.0,22294.0,1184100.0,22270.0,1230235.0,21595.0,1440692.5,,,0.0034812880765883376,0.011314186248912098,-0.0026109660574412533,-0.014579759862778732,0.032686944678643234,0.008956796628029505,0.10524964079213144,0.030770610926706736,0.3447343974326493,0.03188145487202514,0.2943055595069235,0.06413521648529752,0.10523237956746495,,
68,2015-04-10,23000.0,23220.0,22920.0,23220.0,6.498180389404297,863200.0,23028.0,1446460.0,22450.0,1166980.0,22301.0,1221587.5,21640.333333333332,1411921.6666666667,,,-0.009474590869939707,0.0,-0.012919896640826873,0.010443864229765013,-0.45789110092319285,0.008337675872850442,-0.40323271988164205,0.03429844097995546,-0.2603129445234708,0.04120891439845747,-0.2933784931492832,0.07299641102262756,-0.38863463860719377,,
69,2015-04-13,23160.0,23260.0,22740.0,23220.0,6.498180389404297,1091450.0,23136.0,1523300.0,22598.0,1188155.0,22344.0,1196185.0,21684.666666666668,1383695.8333333333,,,-0.002583979328165375,0.0017226528854435831,-0.020671834625323,0.0,0.2644230769230769,0.0036307053941908715,-0.2834963565942362,0.02752455969554828,-0.08139089596896028,0.03920515574650913,-0.08755752663676605,0.07080271774218336,-0.21120670185824794,,
70,2015-04-14,22860.0,23140.0,22800.0,23000.0,6.436612129211426,1186700.0,23148.0,1255110.0,22690.0,1151465.0,22371.0,1178735.0,21725.333333333332,1366971.6666666667,,,-0.00608695652173913,0.00608695652173913,-0.008695652173913044,-0.009474590869939707,0.08726922900728389,-0.006393640919301884,-0.05450518281266184,0.013662406346408109,0.030600148506467847,0.028116758303160343,0.006757243994621353,0.058671903768258316,-0.13187666654880684,,
71,2015-04-15,23020.0,23040.0,22420.0,22600.0,6.324671268463135,1450100.0,23004.0,1236750.0,22774.0,1217775.0,22373.0,1177842.5,21762.0,1376250.0,,,0.018584070796460177,0.019469026548672566,-0.007964601769911504,-0.017391304347826087,0.2219600573017612,-0.017562163102069206,0.1725085910652921,-0.007640291560551506,0.19077826363655026,0.010146158315827113,0.23114932599222732,0.038507490120393346,0.05366030881017257,,
72,2015-04-16,22680.0,22860.0,22500.0,22640.0,6.3358659744262695,1517200.0,22936.0,1221730.0,22856.0,1331200.0,22388.0,1181005.0,21795.666666666668,1394455.8333333333,,,0.0017667844522968198,0.009717314487632508,-0.006183745583038869,0.0017699115044247787,0.04627267085028619,-0.012905476107429368,0.24184557962888692,-0.009450472523626182,0.13972355769230768,0.011256030016080042,0.2846685661788053,0.03873858718093805,0.08802298626644689,,
73,2015-04-17,22640.0,22960.0,22540.0,22960.0,6.425418376922607,1777150.0,22884.0,1404520.0,22956.0,1425490.0,22441.0,1194655.0,21832.333333333332,1390760.0,,,-0.013937282229965157,0.0,-0.018292682926829267,0.014134275618374558,0.17133535460058003,0.003321097710190526,0.26530772078717285,0.00017424638438752395,0.24669411921514708,0.023127311617129363,0.48758428165453627,0.05165122066659548,0.2778265121228681,,
74,2015-04-20,22780.0,22840.0,22640.0,22780.0,6.375044345855713,1479150.0,22796.0,1482060.0,22966.0,1502680.0,22475.0,1228657.5,21852.333333333332,1382077.5,,,0.0,0.0026338893766461808,-0.006145741878841089,-0.0078397212543554,-0.16768421348788792,-0.0007018775223723461,-0.0019634832597870532,-0.008098928851345466,-0.015658689807543855,0.0135706340378198,0.2038749610855751,0.04245160699848992,0.07023665460149665,,
